date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2019-03-11 21:00:00,33,24,0.0,11.6,1,1,32,09:37 AM,10:21 PM,06:30 AM,06:30 PM,11,27,27,28,22,16,37,0.0,1014,28,10,125,17
2019-03-12 00:00:00,33,22,0.0,11.6,1,1,39,10:19 AM,11:13 PM,06:29 AM,06:30 PM,13,26,26,25,20,16,47,0.0,1015,25,10,130,14
2019-03-12 03:00:00,33,22,0.0,11.6,1,1,39,10:19 AM,11:13 PM,06:29 AM,06:30 PM,13,25,25,23,18,10,53,0.0,1014,23,10,134,13
2019-03-12 06:00:00,33,22,0.0,11.6,1,1,39,10:19 AM,11:13 PM,06:29 AM,06:30 PM,13,25,25,24,16,4,51,0.0,1015,24,10,153,12
2019-03-12 09:00:00,33,22,0.0,11.6,1,1,39,10:19 AM,11:13 PM,06:29 AM,06:30 PM,10,27,27,27,15,4,35,0.0,1016,27,10,172,13
2019-03-12 12:00:00,33,22,0.0,11.6,1,1,39,10:19 AM,11:13 PM,06:29 AM,06:30 PM,6,29,29,31,20,3,21,0.0,1014,31,10,130,18
2019-03-12 15:00:00,33,22,0.0,11.6,1,1,39,10:19 AM,11:13 PM,06:29 AM,06:30 PM,5,30,30,33,22,4,18,0.0,1012,33,10,121,19
2019-03-12 18:00:00,33,22,0.0,11.6,1,1,39,10:19 AM,11:13 PM,06:29 AM,06:30 PM,6,29,29,31,24,4,22,0.0,1012,31,10,129,20
2019-03-12 21:00:00,33,22,0.0,11.6,1,1,39,10:19 AM,11:13 PM,06:29 AM,06:30 PM,8,26,26,27,30,4,30,0.0,1014,27,10,132,21
2019-03-13 00:00:00,33,22,0.0,11.6,1,1,46,11:06 AM,No moonset,06:29 AM,06:30 PM,8,25,25,25,28,2,34,0.0,1015,25,10,131,19
2019-03-13 03:00:00,33,22,0.0,11.6,1,1,46,11:06 AM,No moonset,06:29 AM,06:30 PM,8,24,24,23,22,3,38,0.0,1014,23,10,129,14
2019-03-13 06:00:00,33,22,0.0,11.6,1,1,46,11:06 AM,No moonset,06:29 AM,06:30 PM,9,25,25,23,16,4,40,0.0,1015,23,10,130,10
2019-03-13 09:00:00,33,22,0.0,11.6,1,1,46,11:06 AM,No moonset,06:29 AM,06:30 PM,8,27,27,28,12,7,30,0.0,1016,28,10,131,10
2019-03-13 12:00:00,33,22,0.0,11.6,1,1,46,11:06 AM,No moonset,06:29 AM,06:30 PM,6,29,29,32,23,7,20,0.0,1014,32,10,116,19
2019-03-13 15:00:00,33,22,0.0,11.6,1,1,46,11:06 AM,No moonset,06:29 AM,06:30 PM,5,30,30,32,24,5,19,0.0,1012,32,10,111,21
2019-03-13 18:00:00,33,22,0.0,11.6,1,1,46,11:06 AM,No moonset,06:29 AM,06:30 PM,7,28,28,30,25,5,23,0.0,1013,30,10,117,21
2019-03-13 21:00:00,33,22,0.0,11.6,1,1,46,11:06 AM,No moonset,06:29 AM,06:30 PM,9,26,26,27,28,3,32,0.0,1015,27,10,121,19
2019-03-14 00:00:00,33,23,0.0,11.6,1,1,54,11:57 AM,12:08 AM,06:28 AM,06:30 PM,9,25,25,25,28,0,37,0.0,1016,25,10,122,18
2019-03-14 03:00:00,33,23,0.0,11.6,1,1,54,11:57 AM,12:08 AM,06:28 AM,06:30 PM,7,24,24,23,26,0,36,0.0,1015,23,10,124,14
2019-03-14 06:00:00,33,23,0.0,11.6,1,1,54,11:57 AM,12:08 AM,06:28 AM,06:30 PM,5,24,24,24,23,2,31,0.0,1015,24,10,131,15
2019-03-14 09:00:00,33,23,0.0,11.6,1,1,54,11:57 AM,12:08 AM,06:28 AM,06:30 PM,4,26,26,28,23,8,22,0.0,1016,28,10,134,20
2019-03-14 12:00:00,33,23,0.0,11.6,1,1,54,11:57 AM,12:08 AM,06:28 AM,06:30 PM,5,30,30,32,27,13,18,0.0,1014,32,10,123,23
2019-03-14 15:00:00,33,23,0.0,11.6,1,1,54,11:57 AM,12:08 AM,06:28 AM,06:30 PM,5,30,30,32,24,15,18,0.0,1012,32,10,120,21
2019-03-14 18:00:00,33,23,0.0,11.6,1,1,54,11:57 AM,12:08 AM,06:28 AM,06:30 PM,7,28,28,30,26,17,24,0.0,1012,30,10,126,21
2019-03-14 21:00:00,33,23,0.0,11.6,1,1,54,11:57 AM,12:08 AM,06:28 AM,06:30 PM,9,26,26,27,29,22,31,0.0,1014,27,10,128,21
2019-03-15 00:00:00,33,22,0.0,11.6,1,1,61,12:52 PM,01:05 AM,06:27 AM,06:30 PM,8,25,25,25,27,22,34,0.0,1015,25,10,126,17
2019-03-15 03:00:00,33,22,0.0,11.6,1,1,61,12:52 PM,01:05 AM,06:27 AM,06:30 PM,7,24,24,23,23,14,36,0.0,1014,23,10,126,13
2019-03-15 06:00:00,33,22,0.0,11.6,1,1,61,12:52 PM,01:05 AM,06:27 AM,06:30 PM,6,24,24,24,23,7,32,0.0,1015,24,10,128,15
2019-03-15 09:00:00,33,22,0.0,11.6,1,1,61,12:52 PM,01:05 AM,06:27 AM,06:30 PM,4,26,26,28,24,3,23,0.0,1016,28,10,131,21
2019-03-15 12:00:00,33,22,0.0,11.6,1,1,61,12:52 PM,01:05 AM,06:27 AM,06:30 PM,3,30,30,32,25,3,16,0.0,1014,32,10,123,22
2019-03-15 15:00:00,33,22,0.0,11.6,1,1,61,12:52 PM,01:05 AM,06:27 AM,06:30 PM,4,30,30,32,24,4,16,0.0,1011,32,10,117,21
2019-03-15 18:00:00,33,22,0.0,11.6,1,1,61,12:52 PM,01:05 AM,06:27 AM,06:30 PM,6,28,28,30,27,3,22,0.0,1012,30,10,120,22
2019-03-15 21:00:00,33,22,0.0,11.6,1,1,61,12:52 PM,01:05 AM,06:27 AM,06:30 PM,8,26,26,26,28,2,31,0.0,1014,26,10,122,21
2019-03-16 00:00:00,32,21,0.0,11.6,1,1,68,01:52 PM,02:04 AM,06:27 AM,06:30 PM,8,25,25,24,27,0,35,0.0,1015,24,10,120,18
2019-03-16 03:00:00,32,21,0.0,11.6,1,1,68,01:52 PM,02:04 AM,06:27 AM,06:30 PM,7,24,24,22,25,0,39,0.0,1014,22,10,119,15
2019-03-16 06:00:00,32,21,0.0,11.6,1,1,68,01:52 PM,02:04 AM,06:27 AM,06:30 PM,8,24,24,22,21,0,40,0.0,1015,22,10,122,14
2019-03-16 09:00:00,32,21,0.0,11.6,1,1,68,01:52 PM,02:04 AM,06:27 AM,06:30 PM,8,26,26,26,18,0,32,0.0,1016,26,10,121,16
2019-03-16 12:00:00,32,21,0.0,11.6,1,1,68,01:52 PM,02:04 AM,06:27 AM,06:30 PM,5,29,29,31,22,1,20,0.0,1014,31,10,107,19
2019-03-16 15:00:00,32,21,0.0,11.6,1,1,68,01:52 PM,02:04 AM,06:27 AM,06:30 PM,5,30,30,32,23,2,19,0.0,1011,32,10,101,20
2019-03-16 18:00:00,32,21,0.0,11.6,1,1,68,01:52 PM,02:04 AM,06:27 AM,06:30 PM,8,28,28,30,25,4,26,0.0,1012,30,10,104,21
2019-03-16 21:00:00,32,21,0.0,11.6,1,1,68,01:52 PM,02:04 AM,06:27 AM,06:30 PM,10,26,26,26,26,3,36,0.0,1014,26,10,106,19
2019-03-17 00:00:00,33,21,0.0,11.6,1,1,75,02:53 PM,03:03 AM,06:26 AM,06:30 PM,11,25,25,24,23,0,44,0.0,1015,24,10,106,17
2019-03-17 03:00:00,33,21,0.0,11.6,1,1,75,02:53 PM,03:03 AM,06:26 AM,06:30 PM,12,25,25,22,18,0,53,0.0,1014,22,10,105,13
2019-03-17 06:00:00,33,21,0.0,11.6,1,1,75,02:53 PM,03:03 AM,06:26 AM,06:30 PM,12,25,25,22,14,0,53,0.0,1014,22,13,119,10
2019-03-17 09:00:00,33,21,0.0,11.6,1,1,75,02:53 PM,03:03 AM,06:26 AM,06:30 PM,9,26,26,26,12,0,36,0.0,1015,26,20,132,10
2019-03-17 12:00:00,33,21,0.0,11.6,1,1,75,02:53 PM,03:03 AM,06:26 AM,06:30 PM,4,29,29,31,13,0,18,0.0,1014,31,20,116,11
2019-03-17 15:00:00,33,21,0.0,11.6,1,1,75,02:53 PM,03:03 AM,06:26 AM,06:30 PM,3,30,30,33,16,1,15,0.0,1011,33,20,94,14
2019-03-17 18:00:00,33,21,0.0,11.6,1,1,75,02:53 PM,03:03 AM,06:26 AM,06:30 PM,5,29,29,31,19,1,20,0.0,1011,31,20,102,15
2019-03-17 21:00:00,33,21,0.0,11.6,1,1,75,02:53 PM,03:03 AM,06:26 AM,06:30 PM,9,27,27,27,23,0,34,0.0,1013,27,20,104,16
2019-03-18 00:00:00,35,21,0.0,11.6,1,1,83,03:56 PM,04:00 AM,06:25 AM,06:30 PM,14,25,25,24,23,1,56,0.0,1014,24,20,114,18
2019-03-18 03:00:00,35,21,0.0,11.6,1,1,83,03:56 PM,04:00 AM,06:25 AM,06:30 PM,16,22,25,22,18,3,70,0.0,1013,22,20,127,14
2019-03-18 06:00:00,35,21,0.0,11.6,1,1,83,03:56 PM,04:00 AM,06:25 AM,06:30 PM,17,25,25,22,13,2,72,0.0,1014,22,20,149,11
2019-03-18 09:00:00,35,21,0.0,11.6,1,1,83,03:56 PM,04:00 AM,06:25 AM,06:30 PM,15,27,27,26,13,2,55,0.0,1015,26,20,172,12
2019-03-18 12:00:00,35,21,0.0,11.6,1,1,83,03:56 PM,04:00 AM,06:25 AM,06:30 PM,11,30,30,31,10,5,30,0.0,1013,31,20,152,8
2019-03-18 15:00:00,35,21,0.0,11.6,1,1,83,03:56 PM,04:00 AM,06:25 AM,06:30 PM,8,33,33,35,6,4,19,0.0,1010,35,20,90,6
2019-03-18 18:00:00,35,21,0.0,11.6,1,1,83,03:56 PM,04:00 AM,06:25 AM,06:30 PM,7,32,32,34,10,3,19,0.0,1010,34,20,98,8
2019-03-18 21:00:00,35,21,0.0,11.6,1,1,83,03:56 PM,04:00 AM,06:25 AM,06:30 PM,10,31,31,30,17,3,30,0.0,1012,30,20,116,13
2019-03-19 00:00:00,35,23,0.0,11.6,1,1,90,04:59 PM,04:55 AM,06:25 AM,06:30 PM,14,31,31,27,22,5,49,0.0,1013,27,20,122,17
2019-03-19 03:00:00,35,23,0.0,11.6,1,1,90,04:59 PM,04:55 AM,06:25 AM,06:30 PM,17,25,25,23,17,6,69,0.0,1013,23,10,147,14
2019-03-19 06:00:00,35,23,0.0,11.6,1,1,90,04:59 PM,04:55 AM,06:25 AM,06:30 PM,17,25,25,23,14,4,69,0.0,1013,23,10,173,12
2019-03-19 09:00:00,35,23,0.0,11.6,1,1,90,04:59 PM,04:55 AM,06:25 AM,06:30 PM,17,28,28,27,12,5,55,0.0,1013,27,10,189,11
2019-03-19 12:00:00,35,23,0.0,11.6,1,1,90,04:59 PM,04:55 AM,06:25 AM,06:30 PM,12,32,32,32,9,8,30,0.0,1011,32,10,152,8
2019-03-19 15:00:00,35,23,0.0,11.6,1,1,90,04:59 PM,04:55 AM,06:25 AM,06:30 PM,10,33,33,34,9,10,22,0.0,1008,34,10,93,8
2019-03-19 18:00:00,35,23,0.0,11.6,1,1,90,04:59 PM,04:55 AM,06:25 AM,06:30 PM,9,32,32,33,14,8,23,0.0,1008,33,10,115,12
2019-03-19 21:00:00,35,23,0.0,11.6,1,1,90,04:59 PM,04:55 AM,06:25 AM,06:30 PM,11,31,31,31,23,9,33,0.0,1010,31,10,127,18
2019-03-20 00:00:00,32,23,0.0,11.6,1,1,97,06:00 PM,05:47 AM,06:24 AM,06:30 PM,16,30,30,28,23,12,55,0.0,1011,28,10,128,19
2019-03-20 03:00:00,32,23,0.0,11.6,1,1,97,06:00 PM,05:47 AM,06:24 AM,06:30 PM,17,26,26,24,16,13,66,0.0,1011,24,10,151,13
2019-03-20 06:00:00,32,23,0.0,11.6,1,1,97,06:00 PM,05:47 AM,06:24 AM,06:30 PM,17,26,26,24,15,12,64,0.0,1011,24,10,170,12
2019-03-20 09:00:00,32,23,0.0,11.6,1,1,97,06:00 PM,05:47 AM,06:24 AM,06:30 PM,16,28,28,28,15,18,49,0.0,1012,28,10,172,13
2019-03-20 12:00:00,32,23,0.0,11.6,1,1,97,06:00 PM,05:47 AM,06:24 AM,06:30 PM,13,30,30,31,14,29,34,0.0,1011,31,10,151,12
2019-03-20 15:00:00,32,23,0.0,11.6,1,1,97,06:00 PM,05:47 AM,06:24 AM,06:30 PM,12,31,31,31,10,46,31,0.0,1009,31,10,131,9
2019-03-20 18:00:00,32,23,0.0,11.6,1,1,97,06:00 PM,05:47 AM,06:24 AM,06:30 PM,11,30,30,31,12,22,29,0.0,1009,31,10,130,9
2019-03-20 21:00:00,32,23,0.0,11.6,1,1,97,06:00 PM,05:47 AM,06:24 AM,06:30 PM,12,28,28,28,22,14,39,0.0,1011,28,10,129,16
2019-03-21 00:00:00,34,23,0.0,11.6,1,1,100,06:59 PM,06:36 AM,06:23 AM,06:30 PM,16,26,26,25,24,9,57,0.0,1012,25,10,132,19
2019-03-21 03:00:00,34,23,0.0,11.6,1,1,100,06:59 PM,06:36 AM,06:23 AM,06:30 PM,15,25,25,23,17,9,61,0.0,1012,23,10,151,12
2019-03-21 06:00:00,34,23,0.0,11.6,1,1,100,06:59 PM,06:36 AM,06:23 AM,06:30 PM,16,26,26,24,12,17,60,0.0,1013,24,10,179,9
2019-03-21 09:00:00,34,23,0.0,11.6,1,1,100,06:59 PM,06:36 AM,06:23 AM,06:30 PM,14,28,28,28,10,25,45,0.0,1014,28,10,193,8
2019-03-21 12:00:00,34,23,0.0,11.6,1,1,100,06:59 PM,06:36 AM,06:23 AM,06:30 PM,10,31,31,33,9,16,25,0.0,1012,33,10,146,8
2019-03-21 15:00:00,34,23,0.0,11.6,1,1,100,06:59 PM,06:36 AM,06:23 AM,06:30 PM,8,32,32,34,12,7,20,0.0,1010,34,10,110,10
2019-03-21 18:00:00,34,23,0.0,11.6,1,1,100,06:59 PM,06:36 AM,06:23 AM,06:30 PM,8,31,31,33,16,6,21,0.0,1010,33,10,120,13
2019-03-21 21:00:00,34,23,0.0,11.6,1,1,100,06:59 PM,06:36 AM,06:23 AM,06:30 PM,10,28,28,29,23,10,31,0.0,1012,29,10,126,18
2019-03-22 00:00:00,35,23,0.0,11.6,1,1,88,07:57 PM,07:25 AM,06:23 AM,06:30 PM,14,26,26,25,19,17,49,0.0,1014,25,10,126,15
2019-03-22 03:00:00,35,23,0.0,11.6,1,1,88,07:57 PM,07:25 AM,06:23 AM,06:30 PM,15,25,25,24,16,20,57,0.0,1013,24,10,146,13
2019-03-22 06:00:00,35,23,0.0,11.6,1,1,88,07:57 PM,07:25 AM,06:23 AM,06:30 PM,15,26,26,24,14,13,55,0.0,1014,24,10,172,11
2019-03-22 09:00:00,35,23,0.0,11.6,1,1,88,07:57 PM,07:25 AM,06:23 AM,06:30 PM,13,28,28,28,12,6,40,0.0,1014,28,10,201,10
2019-03-22 12:00:00,35,23,0.0,11.6,1,1,88,07:57 PM,07:25 AM,06:23 AM,06:30 PM,11,32,32,33,9,8,27,0.0,1012,33,10,170,8
2019-03-22 15:00:00,35,23,0.0,11.6,1,1,88,07:57 PM,07:25 AM,06:23 AM,06:30 PM,10,33,33,34,10,12,23,0.0,1010,34,10,108,9
2019-03-22 18:00:00,35,23,0.0,11.6,1,1,88,07:57 PM,07:25 AM,06:23 AM,06:30 PM,11,31,31,32,17,11,27,0.0,1010,32,10,119,14
2019-03-22 21:00:00,35,23,0.0,11.6,1,1,88,07:57 PM,07:25 AM,06:23 AM,06:30 PM,12,29,29,30,22,10,34,0.0,1012,30,10,123,16
2019-03-23 00:00:00,33,24,0.0,11.6,1,1,81,08:54 PM,08:11 AM,06:22 AM,06:30 PM,14,27,27,27,23,10,47,0.0,1013,27,10,128,18
2019-03-23 03:00:00,33,24,0.0,11.6,1,1,81,08:54 PM,08:11 AM,06:22 AM,06:30 PM,16,26,26,25,18,10,60,0.0,1012,25,10,142,13
2019-03-23 06:00:00,33,24,0.0,11.6,1,1,81,08:54 PM,08:11 AM,06:22 AM,06:30 PM,17,26,26,25,12,14,62,0.0,1013,25,10,165,10
2019-03-23 09:00:00,33,24,0.0,11.6,1,1,81,08:54 PM,08:11 AM,06:22 AM,06:30 PM,16,29,29,28,13,26,49,0.0,1014,28,10,145,11
2019-03-23 12:00:00,33,24,0.0,11.6,1,1,81,08:54 PM,08:11 AM,06:22 AM,06:30 PM,13,31,31,32,12,49,31,0.0,1012,32,10,99,10
2019-03-23 15:00:00,33,24,0.0,11.6,1,1,81,08:54 PM,08:11 AM,06:22 AM,06:30 PM,12,31,31,32,8,39,30,0.0,1010,32,10,90,6
2019-03-23 18:00:00,33,24,0.0,11.6,1,1,81,08:54 PM,08:11 AM,06:22 AM,06:30 PM,12,31,31,32,5,19,29,0.0,1010,32,10,131,5
2019-03-23 21:00:00,33,24,0.0,11.6,1,1,81,08:54 PM,08:11 AM,06:22 AM,06:30 PM,12,29,29,30,11,14,34,0.0,1011,30,10,161,8
2019-03-24 00:00:00,34,25,0.0,11.6,1,1,74,09:50 PM,08:58 AM,06:21 AM,06:31 PM,13,27,27,27,22,17,43,0.0,1012,27,10,127,16
2019-03-24 03:00:00,34,25,0.0,11.6,1,1,74,09:50 PM,08:58 AM,06:21 AM,06:31 PM,13,26,26,25,19,14,47,0.0,1012,25,10,150,13
2019-03-24 06:00:00,34,25,0.0,11.6,1,1,74,09:50 PM,08:58 AM,06:21 AM,06:31 PM,14,26,26,26,13,12,48,0.0,1012,26,10,189,9
2019-03-24 09:00:00,34,25,0.0,11.6,1,1,74,09:50 PM,08:58 AM,06:21 AM,06:31 PM,15,29,29,29,13,11,43,0.0,1013,29,10,173,11
2019-03-24 12:00:00,34,25,0.0,11.6,1,1,74,09:50 PM,08:58 AM,06:21 AM,06:31 PM,11,32,32,33,12,17,26,0.0,1011,33,10,110,11
2019-03-24 15:00:00,34,25,0.0,11.6,1,1,74,09:50 PM,08:58 AM,06:21 AM,06:31 PM,9,32,32,34,13,9,22,0.0,1008,34,10,69,11
2019-03-24 18:00:00,34,25,0.0,11.6,1,1,74,09:50 PM,08:58 AM,06:21 AM,06:31 PM,9,31,31,32,14,8,24,0.0,1009,32,10,77,11
2019-03-24 21:00:00,34,25,0.0,11.6,1,1,74,09:50 PM,08:58 AM,06:21 AM,06:31 PM,11,28,28,29,22,9,33,0.0,1011,29,10,105,15
2019-03-25 00:00:00,35,24,0.0,11.6,1,1,66,10:45 PM,09:46 AM,06:21 AM,06:31 PM,14,27,27,26,25,10,49,0.0,1012,26,10,127,18
2019-03-25 03:00:00,35,24,0.0,11.6,1,1,66,10:45 PM,09:46 AM,06:21 AM,06:31 PM,15,26,26,25,19,9,54,0.0,1011,25,10,136,13
2019-03-25 06:00:00,35,24,0.0,11.6,1,1,66,10:45 PM,09:46 AM,06:21 AM,06:31 PM,15,26,26,25,15,6,53,0.0,1012,25,10,150,11
2019-03-25 09:00:00,35,24,0.0,11.6,1,1,66,10:45 PM,09:46 AM,06:21 AM,06:31 PM,14,29,29,29,18,7,42,0.0,1013,29,10,133,15
2019-03-25 12:00:00,35,24,0.0,11.6,1,1,66,10:45 PM,09:46 AM,06:21 AM,06:31 PM,9,31,31,33,20,7,23,0.0,1011,33,10,96,18
2019-03-25 15:00:00,35,24,0.0,11.6,1,1,66,10:45 PM,09:46 AM,06:21 AM,06:31 PM,7,33,33,34,22,5,19,0.0,1009,34,10,82,19
2019-03-25 18:00:00,35,24,0.0,11.6,1,1,66,10:45 PM,09:46 AM,06:21 AM,06:31 PM,8,31,31,33,25,4,22,0.0,1009,33,10,93,20
2019-03-25 21:00:00,35,24,0.0,11.6,1,1,66,10:45 PM,09:46 AM,06:21 AM,06:31 PM,10,28,28,29,27,3,32,0.0,1012,29,10,108,19
2019-03-26 00:00:00,34,23,0.0,11.6,1,1,59,11:40 PM,10:33 AM,06:20 AM,06:31 PM,12,26,26,26,24,1,41,0.0,1013,26,10,116,17
2019-03-26 03:00:00,34,23,0.0,11.6,1,1,59,11:40 PM,10:33 AM,06:20 AM,06:31 PM,12,25,25,24,18,4,46,0.0,1012,24,10,138,13
2019-03-26 06:00:00,34,23,0.0,11.6,1,1,59,11:40 PM,10:33 AM,06:20 AM,06:31 PM,12,25,25,25,14,5,45,0.0,1013,25,10,161,10
2019-03-26 09:00:00,34,23,0.0,11.6,1,1,59,11:40 PM,10:33 AM,06:20 AM,06:31 PM,10,28,28,28,14,3,32,0.0,1014,28,10,147,12
2019-03-26 12:00:00,34,23,0.0,11.6,1,1,59,11:40 PM,10:33 AM,06:20 AM,06:31 PM,8,31,31,32,18,5,22,0.0,1013,32,10,106,16
2019-03-26 15:00:00,34,23,0.0,11.6,1,1,59,11:40 PM,10:33 AM,06:20 AM,06:31 PM,8,32,32,34,22,7,20,0.0,1010,34,10,87,19
2019-03-26 18:00:00,34,23,0.0,11.6,1,1,59,11:40 PM,10:33 AM,06:20 AM,06:31 PM,9,31,31,32,26,6,24,0.0,1011,32,10,96,21
2019-03-26 21:00:00,34,23,0.0,11.6,1,1,59,11:40 PM,10:33 AM,06:20 AM,06:31 PM,11,28,28,29,27,4,33,0.0,1013,29,10,112,20
2019-03-27 00:00:00,35,23,0.0,11.6,1,1,52,No moonrise,11:23 AM,06:19 AM,06:31 PM,13,26,26,26,24,0,44,0.0,1014,26,10,120,18
2019-03-27 03:00:00,35,23,0.0,11.6,1,1,52,No moonrise,11:23 AM,06:19 AM,06:31 PM,13,25,25,24,19,1,51,0.0,1014,24,10,141,13
2019-03-27 06:00:00,35,23,0.0,11.6,1,1,52,No moonrise,11:23 AM,06:19 AM,06:31 PM,13,26,26,24,14,3,50,0.0,1015,24,10,189,10
2019-03-27 09:00:00,35,23,0.0,11.6,1,1,52,No moonrise,11:23 AM,06:19 AM,06:31 PM,13,29,29,29,10,1,39,0.0,1016,29,10,179,9
2019-03-27 12:00:00,35,23,0.0,11.6,1,1,52,No moonrise,11:23 AM,06:19 AM,06:31 PM,8,32,32,34,10,2,21,0.0,1014,34,10,84,9
2019-03-27 15:00:00,35,23,0.0,11.6,1,1,52,No moonrise,11:23 AM,06:19 AM,06:31 PM,3,33,33,35,20,1,14,0.0,1011,35,10,67,17
2019-03-27 18:00:00,35,23,0.0,11.6,1,1,52,No moonrise,11:23 AM,06:19 AM,06:31 PM,4,31,31,33,22,1,16,0.0,1011,33,10,83,18
2019-03-27 21:00:00,35,23,0.0,11.6,1,1,52,No moonrise,11:23 AM,06:19 AM,06:31 PM,7,27,27,29,24,1,25,0.0,1014,29,10,102,16
2019-03-28 00:00:00,36,23,0.0,11.6,1,1,45,12:32 AM,12:13 PM,06:19 AM,06:31 PM,11,26,26,27,20,0,37,0.0,1015,27,10,115,14
2019-03-28 03:00:00,36,23,0.0,11.6,1,1,45,12:32 AM,12:13 PM,06:19 AM,06:31 PM,14,26,26,25,16,1,50,0.0,1014,25,10,151,12
2019-03-28 06:00:00,36,23,0.0,11.6,1,1,45,12:32 AM,12:13 PM,06:19 AM,06:31 PM,14,26,26,24,17,2,53,0.0,1015,24,13,196,12
2019-03-28 09:00:00,36,23,0.0,11.6,1,1,45,12:32 AM,12:13 PM,06:19 AM,06:31 PM,13,29,29,29,12,1,41,0.0,1015,29,20,161,10
2019-03-28 12:00:00,36,23,0.0,11.6,1,1,45,12:32 AM,12:13 PM,06:19 AM,06:31 PM,8,33,33,35,10,3,20,0.0,1013,35,20,62,8
2019-03-28 15:00:00,36,23,0.0,11.6,1,1,45,12:32 AM,12:13 PM,06:19 AM,06:31 PM,5,34,34,36,21,2,15,0.0,1010,36,20,65,18
2019-03-28 18:00:00,36,23,0.0,11.6,1,1,45,12:32 AM,12:13 PM,06:19 AM,06:31 PM,5,32,32,34,21,2,17,0.0,1010,34,20,81,17
2019-03-28 21:00:00,36,23,0.0,11.6,1,1,45,12:32 AM,12:13 PM,06:19 AM,06:31 PM,6,28,28,30,24,3,23,0.0,1011,30,20,109,15
2019-03-29 00:00:00,35,25,0.0,11.6,1,1,37,01:23 AM,01:03 PM,06:18 AM,06:31 PM,7,26,26,27,23,3,29,0.0,1012,27,20,133,15
2019-03-29 03:00:00,35,25,0.0,11.6,1,1,37,01:23 AM,01:03 PM,06:18 AM,06:31 PM,8,25,25,26,19,2,33,0.0,1012,26,20,163,13
2019-03-29 06:00:00,35,25,0.0,11.6,1,1,37,01:23 AM,01:03 PM,06:18 AM,06:31 PM,10,25,25,25,16,4,38,0.0,1012,25,20,194,12
2019-03-29 09:00:00,35,25,0.0,11.6,1,1,37,01:23 AM,01:03 PM,06:18 AM,06:31 PM,12,28,28,28,13,4,38,0.0,1013,28,20,198,12
2019-03-29 12:00:00,35,25,0.0,11.6,1,1,37,01:23 AM,01:03 PM,06:18 AM,06:31 PM,8,31,31,33,12,5,22,0.0,1011,33,20,137,10
2019-03-29 15:00:00,35,25,0.0,11.6,1,1,37,01:23 AM,01:03 PM,06:18 AM,06:31 PM,7,33,33,35,13,4,18,0.0,1008,35,20,81,11
2019-03-29 18:00:00,35,25,0.0,11.6,1,1,37,01:23 AM,01:03 PM,06:18 AM,06:31 PM,7,32,32,34,18,3,18,0.0,1008,34,20,97,15
2019-03-29 21:00:00,35,25,0.0,11.6,1,1,37,01:23 AM,01:03 PM,06:18 AM,06:31 PM,8,29,29,31,26,4,25,0.0,1011,31,20,124,19
2019-03-30 00:00:00,35,25,0.0,11.6,1,1,30,02:11 AM,01:53 PM,06:17 AM,06:31 PM,11,27,27,27,23,4,37,0.0,1011,27,20,142,17
2019-03-30 03:00:00,35,25,0.0,11.6,1,1,30,02:11 AM,01:53 PM,06:17 AM,06:31 PM,12,26,26,25,17,4,44,0.0,1011,25,20,168,12
2019-03-30 06:00:00,35,25,0.0,11.6,1,1,30,02:11 AM,01:53 PM,06:17 AM,06:31 PM,14,26,26,25,14,4,49,0.0,1012,25,20,205,11
2019-03-30 09:00:00,35,25,0.0,11.6,1,1,30,02:11 AM,01:53 PM,06:17 AM,06:31 PM,13,29,29,29,12,4,40,0.0,1013,29,20,208,10
2019-03-30 12:00:00,35,25,0.0,11.6,1,1,30,02:11 AM,01:53 PM,06:17 AM,06:31 PM,9,32,32,33,12,4,23,0.0,1010,33,20,144,10
2019-03-30 15:00:00,35,25,0.0,11.6,1,1,30,02:11 AM,01:53 PM,06:17 AM,06:31 PM,6,33,33,35,15,4,17,0.0,1007,35,20,92,14
2019-03-30 18:00:00,35,25,0.0,11.6,1,1,30,02:11 AM,01:53 PM,06:17 AM,06:31 PM,5,31,31,33,21,2,17,0.0,1008,33,20,108,16
2019-03-30 21:00:00,35,25,0.0,11.6,1,1,30,02:11 AM,01:53 PM,06:17 AM,06:31 PM,7,28,28,30,26,2,24,0.0,1011,30,20,124,18
2019-03-31 00:00:00,36,25,0.0,11.6,1,1,26,02:57 AM,02:42 PM,06:17 AM,06:31 PM,12,27,27,27,19,2,37,0.0,1012,27,20,149,14
2019-03-31 03:00:00,36,25,0.0,11.6,1,1,26,02:57 AM,02:42 PM,06:17 AM,06:31 PM,16,26,26,25,13,3,58,0.0,1012,25,10,210,11
2019-03-31 06:00:00,36,25,0.0,11.6,1,1,26,02:57 AM,02:42 PM,06:17 AM,06:31 PM,19,27,27,25,13,2,71,0.0,1012,25,10,237,11
2019-03-31 09:00:00,36,25,0.0,11.6,1,1,26,02:57 AM,02:42 PM,06:17 AM,06:31 PM,16,29,29,29,13,2,48,0.0,1013,29,10,243,11
